url,precio_uf,banos,dormitorios,superficie_total,superficie_construida,superficie_util,estacionamiento,latitud,longitud,informacion_adicional
https://www.toctoc.com/propiedades/compraparticularsr/casa/la-florida/se-vende-casa-la-florida-p-16-av-psje-corona-del-inca-n-1684/3740390,3134,1,3,97,60,37.00,No,-33.5292946,-70.57761737,"Informacion adicional Se vende Casa en la comuna de La Florida $123.000.000.- Terreno: 97 m2 Construido: 60 m2 Psje Corona Del Inca N° 1684- Pareada 2 pisos. 3 Habitaciones - 1 Bano Quincho - Departamento interior pequeno. Contacto:+56962382805 Patricia Entorno: Buen acceso a locomocion por Avda La Florida y Avda Mexico, comercio menor y mayor cercano, plaza por calle Perpetua Freire. ... Leer mas"
https://www.toctoc.com/propiedades/compraparticularsr/casa/lo-barnechea/casas-monsenor-escriva-de-balaguer-14440/3469795,3120,1,3,60,60,0.00,No,-33.364777,-70.497963,"Informacion adicional Con la mejor ubicacion, propiedad de 3 pisos emplazada a pasos de la plaza San Enrique, cerca de comercio, colegios, restaurantes, plaza con juegos y maquinas para hacer ejercicios, ademas con mucha conectividad, A 2 cuadras de Av. Las Condes, un excelente lugar para vivir en la parte alta de Santiago. Pasaje cerrado con rejas para mayor seguridad."
https://www.toctoc.com/propiedades/compraparticularsr/casa/san-bernardo/casas-ferrocarril-sur-245/3682370,3150,2,2,140,69,71.00,Si,-33.641188,-70.706444,"Informacion adicional Se vende hermosa casa , en perfecto estado de conservacion. En condominio en un excelente sector de San Bernardo accesos controlados, tranquilidad y seguridad en uno de los mejores barrios de la comuna Propiedad de dos pisos consta de 2 dormitorios amplios 2 banos 2 estacionamiento. Bodega Amplio patio trasero El bien raiz se encuentra en un sector de plusvalia creciente. Se encuentra en condominio con cuidador, acceso directo a camino Nos Los Morros, a pasos de estacion de metro-tren Nos, Av. Padre Hurtado, Av Diego Portales, Ruta 5 sur, mall Plaza Sur, strip center y supermercado Unimarc. ... Leer mas"
https://www.toctoc.com/propiedades/compraparticularsr/casa/puente-alto/casas-pasaje-polux-0414/3783941,3158,1,4,145.2,90.5,54.70,No,-33.567995,-70.579207,"Informacion adicional casa pareada , con 4 dormitorios , 1 bano , cerca metro elisa correa , a 3 cuadras del metro ,cercana avenida los toros, supermercado jumbo, feria los dias domingos .. pasaje amplios , entreda de 1 auto, moll tobalaba a 20 minutoes en locomocion"
https://www.toctoc.com/propiedades/compraparticularsr/casa/lampa/casas-boulevard-san-cristobal-670/3566874,3162,2,3,160,60,100.00,No,-33.327821,-70.765208,"Informacion adicional Casa Living Comedor, Cocina, 3 Amplios Dormitorios 2 Banos, Cobertizo, Quincho capacidad para 2 autos dentro de la casa 60m2 construidos Boulevard San Cristobal 670, Valle Grande, Lampa Cercano a supermercados, colegios parques recreacionales, excelente conectividad por ruta 5 norte / la Montana UF 3162 + Comision de Corretaje Te ayudamos con el Credito Hipotecario"
https://www.toctoc.com/propiedades/compraparticularsr/casa/pudahuel/casa-en-la-travesia-c-diag-travesia-pudahuel/3617157,3183,2,3,112,70,42.00,Si,-33.45435099,-70.759106,"Informacion adicional Amplia casa de 70 metros cuadrados con recepcion final. Terreno de 112 metros cuadrados Acceso a autopista Vespucio norte/sur, ruta 68, ruta 78 Cercano a autopista costanera norte Cercano a Centros de Salud, Establecimientos educacionales, comisarias y Transporte publico. 3 dormitorios 2 banos (uno de visita) Cocina amoblada ... Leer mas"
https://www.toctoc.com/propiedades/compraparticularsr/casa/la-granja/venta-de-casa-comuna-la-granja/3551097,3167,1,3,104,70,34.00,No,-33.55506273,-70.62297357,Informacion adicional Buscas tu proxima casa? ¡Esta es la oportunidad que esperabas! Caracteristicas de la propiedad: 2 a 3 habitaciones 1 bano completo Cocina independiente Espacioso patio Living y comedor en un solo ambiente Conectividad y excelente ubicacion en La Granja ... Leer mas
https://www.toctoc.com/propiedades/compraparticularsr/casa/estacion-central/se-vende-casa-ubicada-en-la-comuna-de-estacion-central/3553343,3185,1,3,100,80,20.00,No,-33.457344,-70.698784,"Informacion adicional Se vende casa de 2 pisos ubicada en pasaje cerrado. Posee 3 dormitorios, 1 bano, living-comedor, cocina y patio interior. Sin estacionamiento. Consta de 100 mts2 de terreno, 80 mts2 contruidos. Se acepta todo forma de pago: contado, subsidio y credito. Valor $125.000.000 Si desea visitarla no dude en comunicarse con nosotros."
https://www.toctoc.com/propiedades/compraparticularsr/casa/la-florida/casas-pasaje-san-andres-4/3357113,3185,1,3,105,105,0.00,No,-33.545886,-70.583968,"Informacion adicional Se vende propiedad en una villa cerrada con porton electrico, camaras de seguridad en acceso y pasajes, nose paga contribuciones, ni aseo. Cuenta con 3 dormitorios,1 bano con tina, cocina amplia (sin muebles), Calefont ionizado con gas a caneria (metrogas), living comedor toda la casa piso de ceramica. Porton de madera y fierro construido hace 2 anos. Patrio delantero con ceramica, amplio patio trasero con pastelones, arbol de limon muy grande y da muchos limones. A toda la casa se le cambio cielo y cableado. Ubicada en un entorno seguro, a pasos de metro trinidad, cercano a supermercados, mall, colegios, hospitales, cesfam, bombas de bencina, servicios basicos en general. ... Leer mas"
https://www.toctoc.com/propiedades/compraparticularsr/casa/pedro-aguirre-cerda/casas-chacao-3670/3523788,3185,1,3,250,75,175.00,No,-33.503561,-70.687903,"Informacion adicional Se Vende Casa con gran terreno 3 dormitorios 1 bano Cocina Piso ceramico, comedor y dormitorios en buen estado Bano, piso ceramico M2 construidos 75m2 M2 utiles 250m2 ... Leer mas"
https://www.toctoc.com/propiedades/compraparticularsr/casa/pudahuel/casas-los-manutaras-517/3410414,3185,2,3,100,98,2.00,No,-33.45878317,-70.74013975,"Informacion adicional Excelente casa ampliada, tres dormitorios, dos banos, living comedor separado, cocina, comedor diario, paneles solares agua caliente, ventanas aluminio, entrada automovil, bodega, central de gas patio, buena conectividad, metro a minutos,carreteras, colegios, supermercados, cesfan, excelente locomocion etc."
https://www.toctoc.com/propiedades/compraparticularsr/casa/puente-alto/casas-cardon-4664/3564578,3185,2,3,95,79,16.00,No,-33.556274,-70.554802,"Informacion adicional Casa ubicada en La Villa Valle del Sol, de un piso, con 3 habitaciones independientes, una en suite con bano privado y un bano de visitas. Cocina independiente con salida a lavanderia de interior. Cuenta con cobertizo para un vehiculo bajo techo. Direccion oriente (vista hacia la cordillera)."
https://www.toctoc.com/propiedades/compraparticularsr/casa/huechuraba/casas-calle-el-litre-5552/3615417,3185,2,4,320.00,180,140.00,No,-33.376541,-70.634323,"Informacion adicional VENTA DE CASA EN HUECHURABA Hermosa casa en venta en tranquilo sector de Huechuraba, con diseno de dos pisos y un estado de conservacion optimo, perfecta para comenzar a disfrutar de una vida comoda y acogedora, con cuatro dormitorios amplios y dos banos completos, patio, estacionamiento y aire acondicionado. A pocos minutos de Municipalidad de Huechuraba, locomocion colectiva, colegios, supermercados, metro Vespucio norte, mall plaza norte etc.- Esta espaciosa casa, ofrece comodidad y conveniencia en una ubicacion privilegiada dentro del sector, te brinda acceso rapido a autopista Vespucio norte y una gran variedad de servicios y comodidades. Presenta un diseno de dos pisos y mas de 140 m2 de construccion en un generoso terreno de 180 m2, en su totalidad. Cuenta con un amplio living, cocina con un diseno comodo y amoblada completa, con su propio comedor y acceso al patio, es perfecta para reuniones y juntas familiares. Disfruta de la comodidad de una propiedad ideal para la familia. ... Leer mas"
https://www.toctoc.com/propiedades/compraparticularsr/casa/puente-alto/casas-la-colonia-0736/3671927,3185,1,4,162,95,67.00,No,-33.624229,-70.587697,"Informacion adicional SE VENDE Casa habitacion de dos pisos, ciudad de Santiago, Comuna de Puente Alto, orientacion poniente. Con superficie total construida de 162 m2 y superficie construida de 95 m2. 4 Dormitorios (2 primer piso, 2 segundo piso c/ closet), piso de ceramica y ciertos de madera 1 bano, living/comedor mismo ambiente, cocina tradicional mas comedor sin amoblar, con reja y porton, estacionamiento techado 3 autos inclusive, patio trasero con posibilidad de bodega. Ubicada en Comuna de Puente Alto, La Colonia numero 0736. Cercana centro de Puente Alto, colegios, Iglesias distintas religiones, comisaria de carabineros, supermercados etc. Accesibilidad calles principales de la comuna. ... Leer mas"
https://www.toctoc.com/propiedades/compraparticularsr/casa/puente-alto/casas-ortiga-4667/3735464,3185,1,3,160,85,75.00,Si,-33.555878,-70.556366,"Informacion adicional Se vende casa esquina de 160m2 de terreno ROL PROPIO en Complejo Habitacional Valle del Sol (NO CONDOMINIO) el complejo cuenta con club con piscina. • Con casa de Aproximadamente 85 metros cuadrados construidos, con 3 habitaciones. Semi amobladas ( con closets ) 1 bano, un segundo bano de visitas por terminar. • Gran cocina de 18m2 con vigas a la vista y acceso a ante jardin y jardin trasero tiene una pequena logia con acceso a agua desague y salida de secadora ademas de algunos muebles para ese mismo uso. • La casa cuenta con estacionamiento para vehiculo, en sector tranquilo . Patio trasero con jardin en blanco y un espacio multi uso de 10m2 con luz enchufes y techumbre. . Propiedad con gran potencial y una creciente plusvalia. ... Leer mas"
https://www.toctoc.com/propiedades/compraparticularsr/casa/san-bernardo/casas-21-de-mayo-146/3466244,3185,1,3,260,90,170.00,Si,-33.58905,-70.693601,"Informacion adicional Casa en venta Cerca de plaza la lata, cementerio San Bernardo y estacion de tren Freire. Amplio terreno, aproximadamente 260mt2 y construidos 90mt2. +56998888257 Diego"
https://www.toctoc.com/propiedades/compraparticularsr/casa/maipu/casas-caribu-1111/3297999,3185,2,3,152,70,82.00,No,-33.497273,-70.743048,"Informacion adicional Se vende Hermosa casa. SE TRAMITA CREDITO HIPOTECARIO Segunda transversal con Vespucio, amplios espacios, entrada para 3 vehiculos, 3 dormitorios, 2 banos, amplio cobertizo, casa totalmente remodelada llegar he instalar, buena conectividad a locomocion. Acceso directo a Americo Vespucio, Ruta 78, Velasquez, Pajaritos y Siman Bolivar, entre Mall Plaza Oeste y Mall Arauco Maipu"
https://www.toctoc.com/propiedades/compraparticularsr/casa/maipu/casas-salar-de-huasco-norte-18515/3753670,3185,3,3,122,75,47.00,No,-33.56568,-70.778603,"Informacion adicional Se Vende propiedad en Ciudad Satelite Barrio Atacama. Rodeada de areas verdes, Colegios, comercio y buena conectividad, entre otros. Propiedad libre de deuda Hipotecaria. Primer piso: Estacionamiento Porton electrico Living Comedor Aire Acondicionado ... Leer mas"
https://www.toctoc.com/propiedades/compraparticularsr/casa/la-florida/propiedad-en-excelentes-condiciones-av-trinidad-ramon-freire/3825546,3185,1,3,153,60,93.00,No,-33.54835883,-70.59647697,"Informacion adicional Este hermoso inmueble, se emplaza en la comuna de La Florida especificamente en el pasaje Las Flores, un sector residencial de estrato socioeconomico medio–alto. Su destino actual es habitacional y posee suministro propio de electricidad, agua potable y aseo domiciliario, los que a la fecha se encuentra al dia su morfologia es de tipo regular y cuenta con su documentacion en regla, en lo referente a titulos de dominio, documentacion tributaria, permisos de edificaciones, planos actualizados. Lo precedente, la trasforma en una propiedad con altas expectativas de casa habitacion al emplazarse en un barrio muy tranquilo y seguro habitado principalmente por primeros propietarios ademas, su cercania con la interseccion de Calle Ramon Freire con Avenida Trinidad le brinda una gran accesibilidad directo desde una de las avenidas mas importantes de la comuna, contando con conexion directa a importantes vias de desplazamiento como Avenida Vicuna Mackenna, Avenida Santa Raquel, Avenida Americo Vespucio, Ruta Acceso Sur, entre otras. En lo referente a Avenida Trinidad, vale destacar que esta se encuentra conformada principalmente por establecimientos comerciales, dentro de los cuales podemos encontrar: supermercados, estaciones de bencina, EASY, farmacias, panaderias, botillerias, comida rapida, gimnasios, colegios, etc. asi mismo, dicha ubicacion la transforma un lugar muy accesible para el desplazamiento en trasporte publico contando con gran variedad de lineas de Transantiago con trayecto directo a 8 min a estacion de metro Trinidad, el mismo, que puede ser transitado en scooter de arriendo por aplicacion Whoosh o caminando variando este tiempo a 5 o 15 min brindando una rapida y facil conectividad a casi la totalidad de la capital. ... Leer mas"
https://www.toctoc.com/propiedades/compraparticularsr/casa/la-florida/casas-cerro-nielol-142/3780277,3185,2,3,123,60,63.00,No,-33.54567778,-70.58701345,Informacion adicional Estacion metro trinidad casa en venta
https://www.toctoc.com/propiedades/compraparticularsr/casa/maipu/casas-enrique-stanley-824-824/3783529,3185,2,4,222.00,152,70.00,No,-33.479191,-70.732004,"Informacion adicional En venta hermosa casa ubicada en Enrique Stanley 824, Villa Andres Bello Maipu, con un precio en venta de 125 millones Cuenta con: - 70 Mtrs2 - 4 Dormitorios - 2 Banos - Cocina - Patio ... Leer mas"
https://www.toctoc.com/propiedades/compraparticularsr/casa/estacion-central/casas-leucayec-1186/3830797,3185,2,3,10,10,0.00,No,-33.467041,-70.703476,"Informacion adicional Casa en barrio residencial, pasaje con porton vehicular Electrico, casa con 3 dormitorios 2 banos amplia sala de estar living y comedor separados, cocina en remodelacion, jardin con limonero, patio semi techado, lavadero y logia."
https://www.toctoc.com/propiedades/compraparticularsr/casa/quilicura/casas-los-apeninos-743/3833772,3185,1,3,135,50,85.00,No,-33.35393,-70.747743,"Informacion adicional Hermosa casa ubicada en condominio cerrado de solo 8 casas, por ser la casa numero 1, tiene la posibilidad de ampliacion, ya que cuenta con mas terreno que las otras casas del Condominio. Sector residencial de entorno amigable con plazas y juegos infantiles, muy cercano a comercios y supermercado, ademas cuenta con excelente conectividad, facilitando desplazamientos hacia el centro de la comuna y la autopista. Esta encantadora propiedad de 2 pisos, pareada en uno de sus lados, ofrece gran comodidad, orientacion sur. 50 m2 construidos mas terreno de 135 m2 Posee 3 dormitorios, 2 en el segundo piso y el tercero en el primer piso. Bano bien distribuido con tina y luz natural. ... Leer mas"
https://www.toctoc.com/propiedades/compraparticularsr/casa/puente-alto/casas-hinojillo-4631-4631/3752574,3197,2,3,85,64,21.00,No,-33.556999,-70.555679,"Informacion adicional Vendo casa en villa valle del Sol(paradero 251/2 de av la florida) Futuro metro en av la florida. Casa pareada con 3 dormitorios (dos de ellos con closet) y 2 banos , loggia y comedor diario, entrada de auto y patio trasero. Recien pintada , hermosa y comoda familiar. Cercana a colegios , supermercados,ferias, Cesfam,transporte publico."
