"id","url","precio","superficie_total","superficie_util","dormitorios","baños","estacionamientos","latitud","longitud","descripcion"
"572","https://casa.mercadolibre.cl/MLC-1620802527-se-vende-enorme-casa-en-lugar-tranquilo-independencia-_JM#polycard_client=search-nordic&position=44&search_layout=grid&type=item&tracking_id=046914fe-b1b2-4562-aecb-12e9eacb1b93","539692307","600","190","5","2","1","-33.4148854","-70.6612998","SE VENDE CASONA | DIRECCION: SEVILLA 1622, INDEPENDENCIA | $ 535,000,000 CONVERSABLE | 5 DORMITIORIOS | 2 BAÑOS | ESTACIONAMIENTO | 600MTS | 190MTS CONSTRUIDOS | LUGAR TRANQUILO |  | CORREDOR DE PROPIEDADES | 2% COMISION CORRETAJE"
"573","https://casa.mercadolibre.cl/MLC-2912813724-se-vende-casa-solida-un-piso-_JM#polycard_client=search-nordic&position=45&search_layout=grid&type=item&tracking_id=046914fe-b1b2-4562-aecb-12e9eacb1b93","80000000","120000","68","3","1","1","-33.4843835","-70.6771282","Vendo casa solida (ladrillo), un piso, 2 dormitorios, un baño, living comedor y cocina, cerca de estación metro Lo Valledor y Metro Pedro Aguirre Cerda, casa saneada con CBR, con toda la documentación al día, sin restricción para su venta."
"574","https://casa.mercadolibre.cl/MLC-1626095263-amplia-casa-en-la-florida-a-pasos-del-metro-quillayes-i-_JM#polycard_client=search-nordic&position=46&search_layout=grid&type=item&tracking_id=046914fe-b1b2-4562-aecb-12e9eacb1b93","138000000","170","170","4","2","2","-33.5608111","-70.5906223","Ubicación: Pasaje El Volcán Villarica, comuna de La Florida | Precio: ¡Consulta directo por mensaje! |  | Descripción: |  | ¡Tu próxima casa te espera en una excelente ubicación de La Florida! A solo 5 minutos caminando del Metro Quillayes, esta propiedad ofrece un espacio cómodo, con gran potencial y una distribución ideal para familias grandes o proyectos de arriendo. |  | * 4 dormitorios totales (2 en primer piso, 2 en segundo piso) | *2 baños completos, uno en suite en dormitorio del primer piso | * Living comedor acogedor | * Cocina independiente + logia funcional | *Patio amplio, ideal para quinchos, mascotas o futuras ampliaciones | * Entrada de vehículos con portón | * 110 m² construidos, incluyendo 33 m² de ampliación (no regularizada) | * 170 m² de terreno total | *Orientación norte-sur, excelente luz natural | * Sector tranquilo y residencial |  | + El segundo piso requiere reparaciones, especialmente en un dormitorio (ventanas y techo), lo que representa una gran oportunidad de remodelar a tu gusto o aumentar su valor como inversión, También uno de los baños requiere reparación . |  | + Cercano a locomoción, colegios, centros de salud y comercio. Excelente conectividad con otras zonas de Santiago. |  | ¿Quieres agendar una visita? | **Contáctame por mensaje directo o WhatsApp."
"575","https://casa.mercadolibre.cl/MLC-1617293619-venta-casa-metro-einstein-352m2-totales-_JM#polycard_client=search-nordic&position=47&search_layout=grid&type=item&tracking_id=046914fe-b1b2-4562-aecb-12e9eacb1b93","433329590","352","157","6","2","0","-33.4050104","-70.6440335","Se vende casa a una cuadra de metro Einstein. | Casa con accesos por dos calles (cruza la cuadra) | 352m2 totales de terreno | Terreno tiene 8,6m de frente x 41,0m de fondo | Vivienda ideal para equipamiento como bodega y talleres."
"576","https://casa.mercadolibre.cl/MLC-2914724238-excelente-casa-3-dormitorios-estacionamiento-en-pudahuel-_JM#polycard_client=search-nordic&position=48&search_layout=grid&type=item&tracking_id=046914fe-b1b2-4562-aecb-12e9eacb1b93","72000000","60","50","3","2","1","-33.4343505","-70.7636924","Vinat Propiedades VENDE !! |  | Excelente Casa de 2 Pisos , 3 Dormitorios en Pasaje San Ignacio ,Sector Federico Errazuriz / San Francisco, Pudahuel. |  | PRIMER PISO . |  | Living Comedor Juntos con piso cerámico , |  | Cocina Amoblada con conexión para Lavadora con Piso y paredes cerámicos . |  | Pequeño Patio interior Techado con luz natural |  | 1 Dormitorio con Piso Flotante |  | 1 Baño completo en primer Piso. |  | SEGUNDO PISO |  | 2 Amplios Dormitorios con Piso Flotante. |  | Antejardín Techado con Piso Cerámico. |  | 1 Estacionamiento Cubierto . |  | Casa Pareada por Ambos Lados . |  | Cercana a Cesfam, Colegios ,Almacenes, Locomoción Colectiva . |  | No deje de Visitar"
"577","https://casa.mercadolibre.cl/MLC-1628520839-casa-4-dormitorios-3-banos-_JM#polycard_client=search-nordic&position=1&search_layout=grid&type=item&tracking_id=ce59cf59-c2ff-45e3-bdfb-3e21db5b1ca8","115000000","100","80","4","3","1","-33.5492331","-70.7642853","Se vende hermosa casa en villa el abrazo, consta de 4 dormitorios, 3 baños, ante jardín , entrada de auto, portón automático, patio, logia, 1* piso con cerámica, 2*piso con piso flotante, cocina semi amoblada, living y comedor. *Se aceptan ofertas *"
"578","https://casa.mercadolibre.cl/MLC-1618014635-casa-amplia-barrio-holanda-vende-su-duena-_JM#polycard_client=search-nordic&position=2&search_layout=grid&type=item&tracking_id=ce59cf59-c2ff-45e3-bdfb-3e21db5b1ca8","148000000","110","1032","5","3","1","-33.4866055","-70.7733364","Se vende propiedad en Maipú El Rosal, Barrio Holanda, múltiples accesos. |  | Sector tranquilo para vivir en familia. | Cuenta con 3 pisos, casa sólida. |  | Consta de 5 dormitorios, 3 baños completos, 2 dormitorios en suite, uno de ellos con walking closet, cocina independiente equipada (con encimera) y amoblada, living-comedor, entrada de vehículo. |  | Servicios: Colegios (Alicante del Rosal, Boston College), Centros Médicos, Mall Arauco Maipú, Supermercados (Jumbo, Lider, Unimarc, Santa Isabel), Clínica Indisa. |  | Conectividad: Autopista (A. Vespucio y del Sol) a 5 minutos. |  | Superficie construcción: 103,20 mt2 |  | Valor $ 148.000.000."
"579","https://casa.mercadolibre.cl/MLC-2901551020-vende-su-dueno-linda-casa-cercana-a-metro-las-parcelas-_JM#polycard_client=search-nordic&position=3&search_layout=grid&type=item&tracking_id=ce59cf59-c2ff-45e3-bdfb-3e21db5b1ca8","137877597","168","80","3","2","2","-33.478374","-70.735825","Se vende acogedora y linda casa esquina en la comuna de Maipú, a 10 minutos caminando de Metro Las Parcelas. | La casa cuenta con 1 piso y una excelente distribución: 3 dormitorios, 2 baños, living comedor separados, cocina grande y amoblada, patio trasero y delantero, ambos techados, estacionamiento para dos vehículos."
"580","https://casa.mercadolibre.cl/MLC-2919031116-casa-en-venta-en-san-jose-de-maipo-_JM#polycard_client=search-nordic&position=4&search_layout=grid&type=item&tracking_id=ce59cf59-c2ff-45e3-bdfb-3e21db5b1ca8","130000000","645","131","4","1","3","-33.6760016","-70.2137407","José de Maipo. La casa cuenta con 4 habitaciones, un baño, lavadero, living y comedor con viga a la vista, amplio jardín. Cuenta con agua potable, alcantarillado y electricidad independiente, casa completamente regularizada. Posibilidad de comprar con credito hipotecario."
"581","https://casa.mercadolibre.cl/MLC-1622445335-oportunidad-casa-sustentable-con-domotica-y-panel-solar-_JM#polycard_client=search-nordic&position=5&search_layout=grid&type=item&tracking_id=ce59cf59-c2ff-45e3-bdfb-3e21db5b1ca8","183180236","1615","10092","3","3","1","-33.3812352","-70.7178805","Se vende hermosa casa en Valle lo Campino, ideal para quienes buscan confort, tecnología y eficiencia energética en una ubicación estratégica. | Ubicación privilegiada: | A pasos de Autopista Vespucio Sur, con excelente conectividad hacia toda la ciudad. Cercana a colegios, supermercados, centros comerciales y servicios. |  | Características principales: |  | 3 dormitorios |  | 1 sala de estar |  | 3 baños |  | Terraza techada, perfecta para compartir en familia o con amigos |  | Patio con pasto sintético: bajo mantenimiento y siempre verde |  | 2 equipos de aire acondicionado instalados |  | Sistema de domótica: controla luces. | Panel solar : ahorra mes a mes en tu cuenta de luz |  | Cocina moderna y funcional |  | Estacionamiento privado |  | Valor de venta: Según tasación |  | ¡Una casa pensada para el futuro! Sustentable y cómoda. | Agenda tu visita hoy mismo."
"582","https://casa.mercadolibre.cl/MLC-2908899586-hermosa-casa-en-la-florida-_JM#polycard_client=search-nordic&position=6&search_layout=grid&type=item&tracking_id=ce59cf59-c2ff-45e3-bdfb-3e21db5b1ca8","210000000","312","134","5","2","3","-33.5244543","-70.6084364","FRESIA CON GERÓNIMO DE ALDERETE, CERCANO LINEA 5 Y 4 VICUÑA MACKENNA Y BELLAVISTA DE LA FLORIDA. | PRIMER PISO LIVING COMEDOR, 3 DORMITORIOS CON CLOSET, COCINA AMPLIA Y AMOBLADA, LAVADERO Y BAÑO. | SEGUNDO PISO SALA DE ESTAR, 2 DORMITORIOS CON CLOSET, BAÑO | EXTERIOR ESTACIONAMIENTO PARA 3 VEHÍCULOS UNO TECHADO, PATIO, ANTEJARDIN Y BODEGA. | DESCRIPCIÓN GENERAL ALBAÑILERIA PRIMER PISO, MADERA SEGUNDO PISO, ALFOMBRADO Y CERÁMICA EN BAÑO, VENTANAS DE ALUMINIO, TEJUELA ASFÁLTICA EN TECHO. | BOMBONA DE GAS. | 134 METROS CONSTRUIDOS. | 312 METROS TERRENO. | SECTOR CONSOLIDADO RESIDENCIAL, BUENA LOCOMOCIÓN, CERCANO A VICUÑA MACKENNA."
"583","https://casa.mercadolibre.cl/MLC-1617198315-casa-puente-alto-_JM#polycard_client=search-nordic&position=7&search_layout=grid&type=item&tracking_id=ce59cf59-c2ff-45e3-bdfb-3e21db5b1ca8","97000000","146","63","3","1","1","-33.5916508","-70.5735506","Se vende casa en Puente Alto, Nemesio Vicuña con San Hugo. Terreno: 146 m². Construcción: 63 m², 3 habitaciones, 1 baño, amplio living y comedor, cocina equipada, estacionamiento para 2 o 3 vehículos. A 10 minutos caminando de la estación de metro Protectora de la Infancia. Cercano a supermercado, paraderos de transporte público, Hospital Sótero del Río, 38 Comisaría de Puente Alto, colegios y áreas verdes. | Contactar vía Whatsapp."
"584","https://casa.mercadolibre.cl/MLC-2904649582-vende-su-duena-casa-con-patio-_JM#polycard_client=search-nordic&position=8&search_layout=grid&type=item&tracking_id=ce59cf59-c2ff-45e3-bdfb-3e21db5b1ca8","127000000","400","74","3","1","1","-33.6025403","-70.876804","Vende su dueña casa con extenso sitio de 400 metros cuadrados. Ideal para uso comercial o habitacional. Casa de 3 habitaciones 74 metros. Árboles frutales. Excelente ubicación, cercana a colegios, supermercados y comercio. Locomoción a la puerta. Barrio tranquilo."
"585","https://casa.mercadolibre.cl/MLC-1622446225-vivienda-unifamiliar-2-dormitorios-amplios-y-1-bano-_JM#polycard_client=search-nordic&position=9&search_layout=grid&type=item&tracking_id=ce59cf59-c2ff-45e3-bdfb-3e21db5b1ca8","130000000","70","105","2","1","1","-33.364514","-70.5043976","Excelente estado, conexiones de gas y agua impecables, piso flotante y porcelanato, entrada de piedra en estacionamiento. Cuenta con cocina ampliada y posibilidad de cerrar para un dormitorio más en el tercer piso"
"586","https://casa.mercadolibre.cl/MLC-1626238183-hemosa-casa-a-pasos-del-centro-_JM#polycard_client=search-nordic&position=10&search_layout=grid&type=item&tracking_id=ce59cf59-c2ff-45e3-bdfb-3e21db5b1ca8","171362156","232","123","4","4","2","-33.4098619","-70.6310089","Amplia casa, con 4 dormitorios, 4 baños, estacionamiento, terraza, patio, bodega con baño y lavandería, locomoción colectiva, a paso de centros médicos, hospitales, colegios y universidades."
"587","https://casa.mercadolibre.cl/MLC-1620728109-casa-esquina-3-dormitorios-un-bano-_JM#polycard_client=search-nordic&position=11&search_layout=grid&type=item&tracking_id=ce59cf59-c2ff-45e3-bdfb-3e21db5b1ca8","86665918","79","72","3","1","2","-33.6130144","-70.7101905","Habitación principal amplia, patio para dos vehiculos."
"588","https://casa.mercadolibre.cl/MLC-2901706094-casa-3-dormitorios-3-banos-3-estacionamientos-piscina-_JM#polycard_client=search-nordic&position=12&search_layout=grid&type=item&tracking_id=ce59cf59-c2ff-45e3-bdfb-3e21db5b1ca8","342330376","370","124","3","3","3","-33.2282707","-70.6685251","Linda casa, muy bien tenida, no perimetral, ubicada en condominio privado, con sistema de seguridad 24 horas y guardias. | Condominio relativamente nuevo y con vida de barrio. Cuenta con exclusivas casas, ubicado en un sector privilegiado de Chicureo Norte. Con un entorno natural, aire limpio y calidad de vida. | Cercano a colegios tales como Highlands, Cabo de Hornos, Montessori, Rayen Mahuida, Trewhelas, Pumahue Chicureo, San Nicolás Diácono. Cuenta también con variado comercio local, entre ellos supermercados, restaurantes, farmacias. | La Casa que cuenta con un sistema constructivo de estructura de hormigón armado en 1er y 2do nivel, destacando el sistema de aislación EISF (revestimiento térmico de varias capas), lo que permite que sea una casa con muy buena aislación térmica y acústica, es decir en cuanto a temperaturas, es más fresca en verano y abrigada en inviernos, resaltando entre las propiedades ubicadas en este sector norte de la comuna. | - Ventanas termopanel PVC folio madera. | - La venta de la propiedad es totalmente amoblada, tal como se observa en las fotografías, no obstante las camas, piano y artefactos no están considerados en la venta. | - Calefacción central por radiadores (gas). | - Gastos comunes de $100.000.-"
"589","https://casa.mercadolibre.cl/MLC-2901269828-se-vende-o-arrienda-casa-4-dormitorios-2-banos-_JM#polycard_client=search-nordic&position=13&search_layout=grid&type=item&tracking_id=ce59cf59-c2ff-45e3-bdfb-3e21db5b1ca8","283633913","250","170","4","2","2","-33.5198409","-70.5405642","Esta encantadora casa ubicada en el consolidado sector de Alto Macul es ideal para familias que quieren disfrutar de un entorno residencial, seguro y con excelente conectividad. |  | Características principales: | •	4 dormitorios amplios | •	2 baños completos | •	Living y comedor separados, ideal para reuniones y vida familiar | •	Acogedora sala de estar | •	Cocina recién remodelada con excelente distribución | •	Logia independiente | •	Estacionamiento techado para 2 vehículos con portón eléctrico | •	Piscina perfecta para los días de verano | •	Jardín con gran potencial para disfrutar al aire libre |  | Esta propiedad destaca por su diseño funcional, ambientes bien distribuidos y detalles que la hacen única. La combinación de sus espacios interiores y exteriores la convierte en una excelente opción para quienes valoran la vida familiar sin salir de la ciudad. |  | ¡No dejes pasar esta oportunidad! Contáctanos por WhatsApp para agendar tu visita."
"590","https://casa.mercadolibre.cl/MLC-1617019445-se-vende-esta-propiedad-casa-de-tres-pisos-buena-ubicacion-_JM#polycard_client=search-nordic&position=14&search_layout=grid&type=item&tracking_id=ce59cf59-c2ff-45e3-bdfb-3e21db5b1ca8","70000000","54","110","4","1","0","-33.4097548","-70.736612","excelente ubicación, a pasos de colegio, autopista, hospital, supermercados y próximamente a estación de metro linea 7. | se vende por cambio de ciudad, su valor es negociable. debe coordinar su visita ya que estoy habitando el inmueble."
