precio,matrícula particular pagado 2024,superficie_total,simce 4to básico lectura 2022,superficie_construida,banos,longitud,simce 4to básico matemáticas 2022,distancia_metro,latitud,distancia_hospital,ingreso_promedio,dormitorios,extranjeros 2025 (%),pobreza multidimensional 2022 (%),pobreza por ingresos 2022 (%),hogares hacinados 2025 (%),trabajadores_información_comunicaciones_2023,trabajadores_financieras_seguros_2023,matrícula subvencionada 2024,empresas_otras_actividades_2023
650000000.0,29882.0,270.0,308.0,90.0,2.0,-70.54202199,298.0,642.6401250946752,-33.41316938,5859.39220604325,1806493.23,3.0,7.8,4.4,0.9,3.3,58742.0,91650.0,5710.0,5417.0
140000000.0,6790.0,114.0,280.0,54.0,2.0,-70.6016324,266.0,1741.9507816386883,-33.5582456,2801.5923280488028,652074.18,3.0,7.7,13.2,3.5,6.9,2483.0,1426.0,52545.0,1675.0
250000000.0,29882.0,200.0,308.0,50.0,1.0,-70.5338732,298.0,2273.52867369707,-33.4261727,5069.46896058664,1806493.23,3.0,7.8,4.4,0.9,3.3,58742.0,91650.0,5710.0,5417.0
108000000.0,1614.0,135.0,273.0,50.0,1.0,-70.76693594,262.0,8501.970413653957,-33.32583542,11124.048311102695,480885.02,3.0,9.1,25.6,4.9,8.9,315.0,110.0,17045.0,401.0
898725000.0,14154.0,903.0,295.0,286.0,3.0,-70.62105,284.0,13055.742959656462,-33.2639396,17128.74485495749,606708.62,4.0,10.7,24.6,5.1,9.0,673.0,212.0,15689.0,612.0
543142500.0,12536.0,560.0,296.0,220.0,3.0,-70.5285226,286.0,2823.628333274317,-33.4521295,3947.915153309079,1405329.49,3.0,6.3,4.9,1.6,5.1,3640.0,289.0,6585.0,725.0
82000000.0,4221.0,61.0,279.0,68.0,2.0,-70.55890918,268.0,1896.244918162309,-33.59979078,2388.943048701223,538232.86,3.0,3.6,18.9,5.0,7.2,658.0,75.0,84429.0,1922.0
107534400.0,0.0,90.0,266.0,90.0,1.0,-70.6226306,250.0,348.40039986105484,-33.4875131,2039.519630660952,483267.61,3.0,12.1,19.6,4.8,8.4,320.0,77.0,6561.0,296.0
240000000.0,6790.0,259.0,280.0,45.0,1.0,-70.58426142,266.0,904.9535684325358,-33.53949887,3137.219091208417,652074.18,3.0,7.7,13.2,3.5,6.9,2483.0,1426.0,52545.0,1675.0
320000000.0,29882.0,261.0,308.0,44.0,1.0,-70.53640738,298.0,1637.4602899455815,-33.42082445,5391.781788097651,1806493.23,2.0,7.8,4.4,0.9,3.3,58742.0,91650.0,5710.0,5417.0
99055125.0,2732.0,100.0,283.0,83.0,1.0,-70.71737409,269.0,2903.1650295600825,-33.35480413,7977.898348797796,549642.87,3.0,13.0,17.0,5.2,8.7,861.0,367.0,33726.0,660.0
140000000.0,3670.0,120.0,281.0,139.0,3.0,-70.761711,264.0,3866.572607602639,-33.54505648,4258.55296735482,601743.03,4.0,4.8,14.8,3.3,6.5,888.0,171.0,72126.0,1880.0
351675000.0,12536.0,224.0,296.0,125.0,3.0,-70.55,286.0,865.910136370195,-33.45,2181.0113267903457,1405329.49,3.0,6.3,4.9,1.6,5.1,3640.0,289.0,6585.0,725.0
125000000.0,12208.0,162.0,284.0,90.0,1.0,-70.55312097,269.0,1484.4823075912093,-33.46461742,1623.167952780523,688929.75,4.0,6.8,16.6,3.2,8.5,310.0,106.0,17188.0,867.0
145000000.0,8706.0,172.0,283.0,102.0,2.0,-70.6386154,266.0,590.6307801176905,-33.4719582,1319.8367896831378,791945.92,6.0,41.4,16.5,3.9,6.6,44360.0,72312.0,37942.0,5478.0
590000000.0,12536.0,490.0,296.0,199.0,4.0,-70.5288073,286.0,2800.025092905245,-33.4510611,3951.9903884660216,1405329.49,5.0,6.3,4.9,1.6,5.1,3640.0,289.0,6585.0,725.0
100000000.0,4221.0,125.0,279.0,75.0,2.0,-70.60327291,268.0,1979.936210342898,-33.57724603,1991.033042847812,538232.86,4.0,3.6,18.9,5.0,7.2,658.0,75.0,84429.0,1922.0
120000000.0,949.0,120.0,276.0,75.0,1.0,-70.67563891,264.0,744.4639835101724,-33.40248919,2383.232785411357,521149.92,3.0,41.2,22.4,5.8,9.6,2185.0,45.0,12708.0,473.0
360000000.0,13807.0,106.0,295.0,108.0,2.0,-70.58269154,281.0,798.8321883176314,-33.43867674,2697.0265884627684,1418950.79,4.0,12.2,5.2,1.5,3.3,5431.0,1036.0,7134.0,1876.0
233434050.0,209.0,470.0,272.0,269.0,1.0,-70.6820615,261.0,632.3091041463857,-33.3779726,4850.900947901311,456803.06,3.0,12.7,18.7,6.1,9.0,304.0,223.0,13090.0,356.0
257113500.0,29882.0,170.0,308.0,152.0,2.0,-70.53931832,298.0,734.579805890588,-33.41261861,6028.334229651724,1806493.23,7.0,7.8,4.4,0.9,3.3,58742.0,91650.0,5710.0,5417.0
156300000.0,3670.0,300.0,281.0,90.0,1.0,-70.7722982,264.0,1383.349310756161,-33.496494,1315.4644877480534,601743.03,3.0,4.8,14.8,3.3,6.5,888.0,171.0,72126.0,1880.0
280000000.0,3215.0,520.0,273.0,400.0,8.0,-70.70049763,258.0,7309.169985387083,-33.59592575,448.1107162052015,488733.18,11.0,5.4,18.7,6.0,9.0,498.0,88.0,38599.0,843.0
190000000.0,29882.0,200.0,308.0,50.0,1.0,-70.53119123,298.0,2234.219968528261,-33.42443926,5378.811572190812,1806493.23,3.0,7.8,4.4,0.9,3.3,58742.0,91650.0,5710.0,5417.0
160000000.0,8706.0,160.0,283.0,150.0,2.0,-70.6366373,266.0,725.7962238366307,-33.4617172,544.3115584229181,791945.92,5.0,41.4,16.5,3.9,6.6,44360.0,72312.0,37942.0,5478.0
138000000.0,0.0,180.0,274.0,90.0,1.0,-70.6670699,260.0,537.0925560641003,-33.4809429,1807.197941079667,481110.91,3.0,8.7,20.2,5.5,10.0,424.0,18.0,10866.0,263.0
308692500.0,13807.0,180.0,295.0,170.0,3.0,-70.60039759,281.0,555.8471682319972,-33.46259463,2839.8459744167253,1418950.79,7.0,12.2,5.2,1.5,3.3,5431.0,1036.0,7134.0,1876.0
92000000.0,2732.0,69.0,283.0,52.0,1.0,-70.72000265,269.0,3134.187592667334,-33.35457113,7937.438992866566,549642.87,2.0,13.0,17.0,5.2,8.7,861.0,367.0,33726.0,660.0
87000000.0,4221.0,62.0,279.0,54.0,1.0,-70.55736959,268.0,2139.8388020164457,-33.58328386,712.0148755430549,538232.86,3.0,3.6,18.9,5.0,7.2,658.0,75.0,84429.0,1922.0
90000000.0,3177.0,136.0,284.0,95.0,3.0,-70.9200615,274.0,22538.796417959365,-33.6610591,773.3313727057108,505981.72,3.0,4.5,17.0,6.3,8.5,70.0,32.0,11891.0,279.0
190000000.0,3177.0,367.0,284.0,120.0,3.0,-70.918856,274.0,22778.070589056817,-33.6648285,379.4560833952493,505981.72,8.0,4.5,17.0,6.3,8.5,70.0,32.0,11891.0,279.0
220000000.0,8706.0,146.0,283.0,113.0,1.0,-70.6365459,266.0,630.8919430349384,-33.4582172,592.6539393905373,791945.92,4.0,41.4,16.5,3.9,6.6,44360.0,72312.0,37942.0,5478.0
170000000.0,1428.0,279.0,270.0,196.0,3.0,-70.6363666,255.0,672.3724666222201,-33.4089798,1780.0688641849194,565820.13,6.0,20.6,21.2,5.1,10.3,2483.0,468.0,19041.0,658.0
188341500.0,8706.0,198.0,283.0,151.0,2.0,-70.6673539,266.0,967.7557219779402,-33.4304093,981.9558880650254,791945.92,5.0,41.4,16.5,3.9,6.6,44360.0,72312.0,37942.0,5478.0
125000000.0,767.0,117.0,276.0,159.0,2.0,-70.6938072,265.0,4812.64247669304,-33.5731231,2010.6717643543825,395604.34,4.0,5.1,17.5,6.2,8.9,104.0,6.0,28739.0,344.0
625200000.0,8706.0,355.0,283.0,488.0,5.0,-70.6657128,266.0,308.23559560462985,-33.4493827,1472.0835338124352,791945.92,8.0,41.4,16.5,3.9,6.6,44360.0,72312.0,37942.0,5478.0
296970000.0,1852.0,413.0,286.0,174.0,2.0,-70.5874437,270.0,874.6822221013176,-33.4775427,2502.238907246604,747394.63,4.0,12.1,13.4,3.5,5.9,1464.0,1266.0,10287.0,492.0
414155925.0,6790.0,441.0,280.0,164.0,5.0,-70.532864,266.0,5220.112865671608,-33.5132684,4515.007068243192,652074.18,5.0,7.7,13.2,3.5,6.9,2483.0,1426.0,52545.0,1675.0
158000000.0,767.0,252.0,276.0,117.0,1.0,-70.6744373,265.0,1556.0539472329524,-33.5486549,3677.357000982314,395604.34,3.0,5.1,17.5,6.2,8.9,104.0,6.0,28739.0,344.0
112000000.0,3670.0,149.0,281.0,59.0,2.0,-70.78081369,264.0,4480.934633281897,-33.54563771,4205.816556785076,601743.03,3.0,4.8,14.8,3.3,6.5,888.0,171.0,72126.0,1880.0
99500000.0,1428.0,127.0,270.0,65.0,2.0,-70.6354815999999,255.0,791.4637671582256,-33.4008353,2410.064943958903,565820.13,7.0,20.6,21.2,5.1,10.3,2483.0,468.0,19041.0,658.0
165287250.0,0.0,200.0,266.0,90.0,2.0,-70.6206824,250.0,697.4759620436877,-33.5084675,2094.464342644023,483267.61,6.0,12.1,19.6,4.8,8.4,320.0,77.0,6561.0,296.0
644737500.0,15204.0,280.0,307.0,205.0,3.0,-70.5944387,294.0,1231.9460403193602,-33.4402513,2258.226928488993,1988449.92,4.0,9.9,4.3,1.3,2.4,43928.0,32180.0,4734.0,4869.0
175837500.0,769.0,266.0,273.0,110.0,2.0,-70.8658302,256.0,15783.28292941582,-33.619803,3709.5486179235822,591753.35,3.0,3.0,15.1,7.3,8.1,93.0,19.0,12798.0,299.0
529270875.0,3177.0,593.0,284.0,190.0,2.0,-70.9258819,274.0,23536.819564285423,-33.6687698,519.8681672373159,505981.72,3.0,4.5,17.0,6.3,8.5,70.0,32.0,11891.0,279.0
269617500.0,3670.0,173.0,281.0,137.0,4.0,-70.7936383,264.0,5983.019882283114,-33.5548848,5492.180441545887,601743.03,4.0,4.8,14.8,3.3,6.5,888.0,171.0,72126.0,1880.0
233004225.0,769.0,371.0,273.0,170.0,3.0,-70.8864753,256.0,16396.22695737432,-33.611149,1639.3545617797067,591753.35,4.0,3.0,15.1,7.3,8.1,93.0,19.0,12798.0,299.0
820575000.0,29882.0,800.0,308.0,400.0,2.0,-70.5172583,298.0,2760.81560379894,-33.4171684,6856.987031625814,1806493.23,4.0,7.8,4.4,0.9,3.3,58742.0,91650.0,5710.0,5417.0
663884250.0,15898.0,280.0,302.0,165.0,4.0,-70.5478110999999,296.0,6806.974457291956,-33.3467274,9635.38415332869,1569078.92,3.0,8.4,10.9,0.9,8.2,842.0,1472.0,4397.0,971.0
115000000.0,4221.0,110.0,279.0,78.0,1.0,-70.5699254,268.0,957.9934063917212,-33.5855943,1437.6603668822804,538232.86,4.0,3.6,18.9,5.0,7.2,658.0,75.0,84429.0,1922.0
410287500.0,13807.0,276.0,295.0,168.0,2.0,-70.6279405,281.0,253.0729644607328,-33.4503682,1167.951530528558,1418950.79,4.0,12.2,5.2,1.5,3.3,5431.0,1036.0,7134.0,1876.0
114528825.0,949.0,107.0,276.0,107.0,1.0,-70.6630137,264.0,523.7535542233248,-33.4020802,1647.353762466262,521149.92,2.0,41.2,22.4,5.8,9.6,2185.0,45.0,12708.0,473.0
206159700.0,12208.0,85.0,284.0,85.0,2.0,-70.538016623912,269.0,3503.7446463964243,-33.4784108171647,3567.720146761864,688929.75,3.0,6.8,16.6,3.2,8.5,310.0,106.0,17188.0,867.0
85000000.0,0.0,102.0,277.0,102.0,1.0,-70.6974476,259.0,2407.789747853236,-33.4170739,3286.045363353007,563165.86,4.0,22.2,19.7,2.1,8.6,869.0,313.0,16535.0,472.0
123086250.0,3670.0,102.0,281.0,75.0,3.0,-70.7766087,264.0,6127.575989810373,-33.5631603,6113.8886859512695,601743.03,3.0,4.8,14.8,3.3,6.5,888.0,171.0,72126.0,1880.0
130000000.0,4221.0,100.0,279.0,66.0,3.0,-70.5505762,268.0,3062.434268040201,-33.567414,418.3851492963777,538232.86,3.0,3.6,18.9,5.0,7.2,658.0,75.0,84429.0,1922.0
148485000.0,3670.0,260.0,281.0,80.0,1.0,-70.7687723,264.0,1140.299101483653,-33.5002521,1020.3751836245822,601743.03,4.0,4.8,14.8,3.3,6.5,888.0,171.0,72126.0,1880.0
185000000.0,4221.0,257.0,279.0,167.0,4.0,-70.5202434,268.0,5398.022525137518,-33.5948198,3367.830468582404,538232.86,5.0,3.6,18.9,5.0,7.2,658.0,75.0,84429.0,1922.0
371212500.0,13807.0,204.0,295.0,141.0,2.0,-70.5847002,281.0,960.449553167362,-33.4638336,1424.149282994486,1418950.79,4.0,12.2,5.2,1.5,3.3,5431.0,1036.0,7134.0,1876.0
78150000.0,769.0,90.0,273.0,82.0,2.0,-70.866001,256.0,14803.660963884218,-33.6079528,3537.9508734982483,591753.35,2.0,3.0,15.1,7.3,8.1,93.0,19.0,12798.0,299.0
371212500.0,13807.0,266.0,295.0,96.0,2.0,-70.5844791999999,281.0,702.4292312446275,-33.4599543,1354.343448744455,1418950.79,3.0,12.2,5.2,1.5,3.3,5431.0,1036.0,7134.0,1876.0
98850000.0,1777.0,70.0,277.0,70.0,2.0,-70.7705630001316,265.0,2942.9824145339453,-33.4359352776692,3010.941579730284,544282.12,4.0,5.8,16.9,4.4,8.8,953.0,436.0,21804.0,645.0
128947500.0,14154.0,178.0,295.0,90.0,3.0,-70.6903487,284.0,17233.919766114766,-33.2115222,22898.60621123493,606708.62,3.0,10.7,24.6,5.1,9.0,673.0,212.0,15689.0,612.0
269617500.0,1777.0,330.0,277.0,125.0,3.0,-70.8480246,265.0,9656.986328908826,-33.4536606,9143.973849818676,544282.12,3.0,5.8,16.9,4.4,8.8,953.0,436.0,21804.0,645.0
128000000.0,949.0,146.0,276.0,100.0,2.0,-70.6647679,264.0,1136.3528736959404,-33.4251392,1242.270899090685,521149.92,4.0,41.2,22.4,5.8,9.6,2185.0,45.0,12708.0,473.0
85000000.0,0.0,140.0,281.0,140.0,2.0,-70.6383659999999,268.0,1080.070486615257,-33.5515682,326.5691761345523,442364.93,5.0,6.4,19.2,6.9,11.0,47.0,13.0,11124.0,181.0
179745000.0,4595.0,180.0,275.0,84.0,3.0,-70.7174625,261.0,19298.11788488889,-33.7367712,2061.128336440709,512481.5,3.0,4.4,19.1,4.4,8.6,146.0,72.0,9050.0,368.0
90000000.0,1614.0,190.0,273.0,81.0,1.0,-70.8698727,262.0,18443.275665728583,-33.2973508,18410.07122272708,480885.02,3.0,9.1,25.6,4.9,8.9,315.0,110.0,17045.0,401.0
87000000.0,8706.0,70.0,283.0,110.0,2.0,-70.6497477690948,266.0,125.4227636177576,-33.4368365334137,816.8131275226606,791945.92,4.0,41.4,16.5,3.9,6.6,44360.0,72312.0,37942.0,5478.0
171930000.0,769.0,120.0,273.0,114.0,2.0,-70.863329,256.0,14925.913821107575,-33.6114464,3781.292112621232,591753.35,3.0,3.0,15.1,7.3,8.1,93.0,19.0,12798.0,299.0
781500000.0,29882.0,800.0,308.0,400.0,2.0,-70.52507,298.0,3366.389443762593,-33.38252,8466.919118122032,1806493.23,4.0,7.8,4.4,0.9,3.3,58742.0,91650.0,5710.0,5417.0
781500000.0,29882.0,800.0,308.0,400.0,2.0,-70.5172583,298.0,2760.81560379894,-33.4171684,6856.987031625814,1806493.23,4.0,7.8,4.4,0.9,3.3,58742.0,91650.0,5710.0,5417.0
378324150.0,6790.0,183.0,280.0,183.0,3.0,-70.593834839859,266.0,350.04196068415933,-33.5325264619217,2100.700084173122,652074.18,5.0,7.7,13.2,3.5,6.9,2483.0,1426.0,52545.0,1675.0
582217500.0,15204.0,298.0,307.0,298.0,9.0,-70.6288048,294.0,342.44023218545755,-33.4401678,560.3135894533024,1988449.92,9.0,9.9,4.3,1.3,2.4,43928.0,32180.0,4734.0,4869.0
226635000.0,6810.0,216.0,285.0,133.0,3.0,-70.6793349144593,274.0,1888.4064027396207,-33.3517676401111,7418.285233262573,720051.66,4.0,6.4,18.6,4.3,8.8,16518.0,3273.0,4724.0,487.0
226635000.0,6810.0,216.0,285.0,133.0,3.0,-70.678100093805,274.0,1880.170487826257,-33.3524969195637,7306.708688075977,720051.66,4.0,6.4,18.6,4.3,8.8,16518.0,3273.0,4724.0,487.0
169976250.0,3215.0,160.0,273.0,90.0,3.0,-70.6850297,258.0,8476.108285976867,-33.6117908999999,2398.7252360127404,488733.18,3.0,5.4,18.7,6.0,9.0,498.0,88.0,38599.0,843.0
85000000.0,542.0,106.0,269.0,52.0,1.0,-70.737597,259.0,27098.76972842664,-33.812566,8708.761666453747,503654.22,3.0,5.6,20.9,5.9,8.6,41.0,39.0,9510.0,187.0
149000000.0,3670.0,200.0,281.0,95.0,1.0,-70.7543322,264.0,818.9527905309295,-33.5174664,2113.7896955549727,601743.03,3.0,4.8,14.8,3.3,6.5,888.0,171.0,72126.0,1880.0
234450000.0,1777.0,279.0,277.0,174.0,3.0,-70.8357791999999,265.0,9597.797895360509,-33.4108665,8849.514676150859,544282.12,3.0,5.8,16.9,4.4,8.8,953.0,436.0,21804.0,645.0
95000000.0,4221.0,138.0,279.0,69.0,1.0,-70.5709444,268.0,729.7953513282803,-33.594456,2160.4691948321683,538232.86,4.0,3.6,18.9,5.0,7.2,658.0,75.0,84429.0,1922.0
140670000.0,4221.0,133.0,279.0,63.0,1.0,-70.5600537999999,268.0,2047.1353140753888,-33.5735935,700.8973745878278,538232.86,2.0,3.6,18.9,5.0,7.2,658.0,75.0,84429.0,1922.0
187560000.0,0.0,313.0,264.0,105.0,3.0,-70.7903982,241.0,24326.399796507085,-33.164681,15198.952841528417,375970.16,4.0,4.2,28.9,6.1,8.9,4.0,8.0,2134.0,60.0
95000000.0,4221.0,87.0,279.0,77.0,2.0,-70.5642105,268.0,1794.3320853604876,-33.5696118,906.9803602929992,538232.86,2.0,3.6,18.9,5.0,7.2,658.0,75.0,84429.0,1922.0
175837500.0,0.0,294.0,264.0,122.0,3.0,-70.7914330999999,241.0,24290.820030624,-33.1653925,15165.272031617544,375970.16,4.0,4.2,28.9,6.1,8.9,4.0,8.0,2134.0,60.0
304980375.0,1428.0,420.0,270.0,175.0,2.0,-70.6336291,255.0,873.414892489782,-33.4062136,2161.0141442303484,565820.13,3.0,20.6,21.2,5.1,10.3,2483.0,468.0,19041.0,658.0
148485000.0,0.0,244.0,264.0,103.0,3.0,-70.9237417,241.0,37788.79639272687,-33.0888808,243.26832721459377,375970.16,3.0,4.2,28.9,6.1,8.9,4.0,8.0,2134.0,60.0
179745000.0,0.0,313.0,264.0,97.0,3.0,-70.7856578999999,241.0,24410.489008115645,-33.1622559,15415.458703223523,375970.16,3.0,4.2,28.9,6.1,8.9,4.0,8.0,2134.0,60.0
156300000.0,0.0,235.0,264.0,112.0,3.0,-70.7913875,241.0,24382.12360463743,-33.164485,15110.878623905182,375970.16,3.0,4.2,28.9,6.1,8.9,4.0,8.0,2134.0,60.0
148485000.0,0.0,247.0,264.0,103.0,3.0,-70.7873585,241.0,24213.840658767444,-33.1647286,15435.37724452879,375970.16,3.0,4.2,28.9,6.1,8.9,4.0,8.0,2134.0,60.0
590000000.0,13807.0,540.0,295.0,58.0,2.0,-70.6061134999999,281.0,1203.6248963476305,-33.4732795,3646.830876340351,1418950.79,4.0,12.2,5.2,1.5,3.3,5431.0,1036.0,7134.0,1876.0
187560000.0,0.0,270.0,264.0,122.0,3.0,-70.7919472999999,241.0,24484.18317147173,-33.1636865,15017.454645388148,375970.16,4.0,4.2,28.9,6.1,8.9,4.0,8.0,2134.0,60.0
164115000.0,0.0,310.0,264.0,97.0,3.0,-70.7856578999999,241.0,24410.489008115645,-33.1622559,15415.458703223523,375970.16,3.0,4.2,28.9,6.1,8.9,4.0,8.0,2134.0,60.0
136762500.0,0.0,238.0,264.0,103.0,3.0,-70.927984,241.0,38470.0033557732,-33.083891,456.24439579431856,375970.16,3.0,4.2,28.9,6.1,8.9,4.0,8.0,2134.0,60.0
145000000.0,1614.0,290.0,273.0,87.0,4.0,-70.7511468,262.0,7650.814335047637,-33.3209438,11451.53509512648,480885.02,4.0,9.1,25.6,4.9,8.9,315.0,110.0,17045.0,401.0
136762500.0,0.0,222.0,264.0,103.0,3.0,-70.9223624999999,241.0,37783.36478831023,-33.0881301,250.16251162599065,375970.16,3.0,4.2,28.9,6.1,8.9,4.0,8.0,2134.0,60.0
85769625.0,1777.0,79.0,277.0,60.0,1.0,-70.7481877,265.0,1043.6967074863542,-33.4591849,4000.144348581832,544282.12,2.0,5.8,16.9,4.4,8.8,953.0,436.0,21804.0,645.0
280000000.0,1777.0,283.0,277.0,144.0,3.0,-70.8589549,265.0,10115.844921192813,-33.4632452,9311.926286937603,544282.12,4.0,5.8,16.9,4.4,8.8,953.0,436.0,21804.0,645.0
781500000.0,3215.0,700.0,273.0,200.0,1.0,-70.7084677,258.0,7137.607168343457,-33.5900964,1070.04800004688,488733.18,4.0,5.4,18.7,6.0,9.0,498.0,88.0,38599.0,843.0
257895000.0,13807.0,200.0,295.0,90.0,2.0,-70.5798846,281.0,785.8065556407047,-33.4620273,943.3309493775852,1418950.79,3.0,12.2,5.2,1.5,3.3,5431.0,1036.0,7134.0,1876.0
112926750.0,3215.0,160.0,273.0,78.0,2.0,-70.7063808,258.0,4749.099953272596,-33.561816,3548.2333477386514,488733.18,4.0,5.4,18.7,6.0,9.0,498.0,88.0,38599.0,843.0
468900000.0,29882.0,800.0,308.0,400.0,2.0,-70.5296129,298.0,2647.92921131014,-33.387763,7823.677165069632,1806493.23,3.0,7.8,4.4,0.9,3.3,58742.0,91650.0,5710.0,5417.0
468900000.0,29882.0,800.0,308.0,400.0,2.0,-70.5478711,298.0,646.2115737603625,-33.4131298,5357.06546789633,1806493.23,3.0,7.8,4.4,0.9,3.3,58742.0,91650.0,5710.0,5417.0
390750000.0,29882.0,800.0,308.0,400.0,2.0,-70.5426923220092,298.0,1672.8680113110988,-33.3929577746089,6479.174327299254,1806493.23,3.0,7.8,4.4,0.9,3.3,58742.0,91650.0,5710.0,5417.0
232496250.0,1711.0,110.0,275.0,80.0,3.0,-70.72404,257.0,697.6181665770815,-33.45808,4165.621255183638,544285.52,5.0,30.9,22.8,5.0,9.6,698.0,196.0,14949.0,650.0
132900000.0,2615.0,190.0,289.0,114.0,2.0,-70.6400635,273.0,1184.5005334146088,-33.4969277,1371.3559127275853,904933.0,3.0,25.0,12.9,2.2,5.5,2326.0,121.0,17630.0,813.0
414195000.0,1777.0,512.0,277.0,512.0,4.0,-70.8218377,265.0,7584.422309520261,-33.4533435,7530.204670765735,544282.12,4.0,5.8,16.9,4.4,8.8,953.0,436.0,21804.0,645.0
100000000.0,14154.0,158.0,295.0,100.0,1.0,-70.6675610083288,284.0,18424.429913545715,-33.2018255601767,23769.453487231403,606708.62,4.0,10.7,24.6,5.1,9.0,673.0,212.0,15689.0,612.0
368985225.0,4221.0,190.0,279.0,140.0,2.0,-70.5660357,268.0,1190.965293438322,-33.5929768,2041.8739924907509,538232.86,2.0,3.6,18.9,5.0,7.2,658.0,75.0,84429.0,1922.0
738517500.0,29882.0,356.0,308.0,220.0,5.0,-70.5255142,298.0,1874.4578076188595,-33.4030329,7597.784537561965,1806493.23,5.0,7.8,4.4,0.9,3.3,58742.0,91650.0,5710.0,5417.0
100000000.0,0.0,170.0,277.0,150.0,2.0,-70.7054091999999,259.0,2057.287907257145,-33.4229994,3251.369091084357,563165.86,5.0,22.2,19.7,2.1,8.6,869.0,313.0,16535.0,472.0
198000000.0,1428.0,406.0,270.0,453.0,5.0,-70.647311,255.0,466.23760108090926,-33.3986361,1992.1551473130555,565820.13,10.0,20.6,21.2,5.1,10.3,2483.0,468.0,19041.0,658.0
86000000.0,6790.0,114.0,280.0,71.0,1.0,-70.5837969999999,266.0,45.38016123781682,-33.5693531,897.8477656073536,652074.18,3.0,7.7,13.2,3.5,6.9,2483.0,1426.0,52545.0,1675.0
93000000.0,4221.0,91.0,279.0,79.0,2.0,-70.5783412593968,268.0,577.1631455935275,-33.5656313381839,1330.7686474783118,538232.86,3.0,3.6,18.9,5.0,7.2,658.0,75.0,84429.0,1922.0
180000000.0,1124.0,690.0,274.0,90.0,1.0,-70.5394676,259.0,3948.5325576346327,-33.6278935,5522.814208173823,667137.42,3.0,1.5,19.4,2.7,9.3,13.0,109.0,517.0,88.0
215000000.0,4221.0,180.0,279.0,153.0,2.0,-70.5609595,268.0,2506.528266999143,-33.5506113,2173.2561149798626,538232.86,4.0,3.6,18.9,5.0,7.2,658.0,75.0,84429.0,1922.0
109999990.0,6790.0,144.0,280.0,58.0,1.0,-70.6037259,266.0,1472.4285039204597,-33.5498275,2915.548650477217,652074.18,3.0,7.7,13.2,3.5,6.9,2483.0,1426.0,52545.0,1675.0
92000000.0,4221.0,105.0,279.0,91.0,2.0,-70.555016929195,268.0,1935.861485998926,-33.6108196790516,3528.069897169604,538232.86,3.0,3.6,18.9,5.0,7.2,658.0,75.0,84429.0,1922.0
120000000.0,3670.0,160.0,281.0,100.0,3.0,-70.7641728999999,264.0,4369.806415925485,-33.5493527,4668.988982109909,601743.03,4.0,4.8,14.8,3.3,6.5,888.0,171.0,72126.0,1880.0
210000000.0,0.0,198.0,270.0,125.0,3.0,-70.7047388,254.0,3543.9458757970283,-33.5141915,6185.674838030163,528548.1,5.0,11.0,22.6,5.2,9.1,188.0,190.0,9503.0,216.0
226635000.0,767.0,300.0,276.0,120.0,2.0,-70.6859245,265.0,4403.769549117755,-33.572788,1538.9839561781237,395604.34,5.0,5.1,17.5,6.2,8.9,104.0,6.0,28739.0,344.0
234450000.0,1852.0,214.0,286.0,129.0,3.0,-70.5865783,270.0,763.7476886638207,-33.4783084,2517.35337920063,747394.63,5.0,12.1,13.4,3.5,5.9,1464.0,1266.0,10287.0,492.0
49000000.0,542.0,98.0,269.0,74.0,2.0,-70.7360341,259.0,26353.54879716254,-33.8053639,7912.724668772266,503654.22,4.0,5.6,20.9,5.9,8.6,41.0,39.0,9510.0,187.0
898334250.0,29882.0,445.0,308.0,220.0,5.0,-70.5078873521708,298.0,4021.02918911214,-33.3890410078214,9622.868437733736,1806493.23,7.0,7.8,4.4,0.9,3.3,58742.0,91650.0,5710.0,5417.0
155909250.0,6790.0,160.0,280.0,74.0,2.0,-70.5606364,266.0,3153.1041273776136,-33.5264194,3288.3026907137105,652074.18,4.0,7.7,13.2,3.5,6.9,2483.0,1426.0,52545.0,1675.0
883095000.0,29882.0,276.0,308.0,220.0,6.0,-70.5570317,298.0,1958.1069690598035,-33.4271347,3892.346078097617,1806493.23,7.0,7.8,4.4,0.9,3.3,58742.0,91650.0,5710.0,5417.0
139000000.0,4221.0,163.0,279.0,60.0,2.0,-70.5718366,268.0,729.3228362852366,-33.5911202,1796.3619818640486,538232.86,5.0,3.6,18.9,5.0,7.2,658.0,75.0,84429.0,1922.0
92000000.0,4221.0,115.0,279.0,49.0,1.0,-70.5748906,268.0,851.0045496177811,-33.5711953,927.8558888349784,538232.86,2.0,3.6,18.9,5.0,7.2,658.0,75.0,84429.0,1922.0
85222575.0,4221.0,105.0,279.0,70.0,2.0,-70.597807,268.0,2042.887239835005,-33.6111329,4049.368722397002,538232.86,2.0,3.6,18.9,5.0,7.2,658.0,75.0,84429.0,1922.0
155000000.0,0.0,98.0,276.0,64.0,2.0,-70.6595639,261.0,327.0974813373921,-33.5240668,3894.728525223967,635863.9,3.0,14.2,13.5,4.1,6.1,1972.0,82.0,22906.0,490.0
507975000.0,15898.0,270.0,302.0,140.0,4.0,-70.5042589,296.0,9377.109091560444,-33.3306771,13569.34049835245,1569078.92,5.0,8.4,10.9,0.9,8.2,842.0,1472.0,4397.0,971.0
